ID_Transaksi,ID_Petugas,Nama_Pembeli,Tgl_Transaksi,Metode_Transaksi
TRX0008419,PTG01323,Estiono Suryatmi,2025-05-14,Tunai
TRX0008420,PTG07390,"Adhiarja Hartati, M.Kom.",2025-03-25,QRIS
TRX0008421,PTG05998,Luhung Setiawan,2025-02-18,Tunai
TRX0008422,PTG08273,"Drs. Melinda Usamah, S.Pd",2025-08-13,Transfer
TRX0008423,PTG04323,Dodo Wasita,2025-05-01,Kartu Debit
TRX0008424,PTG07512,Puspa Wijaya,2025-06-17,Transfer
TRX0008425,PTG01155,R.M. Cemplunk Rajasa,2025-05-22,Tunai
TRX0008426,PTG01735,Drs. Irma Usada,2025-04-05,Tunai
TRX0008427,PTG00509,Azalea Kuswandari,2025-07-04,Kartu Debit
TRX0008428,PTG00840,"Usyi Tarihoran, S.Kom",2025-07-12,Tunai
TRX0008429,PTG03788,dr. Darmaji Nashiruddin,2025-02-18,Tunai
TRX0008430,PTG08703,Hardi Wahyudin,2025-09-24,QRIS
TRX0008431,PTG09574,Manah Safitri,2025-04-18,Kartu Debit
TRX0008432,PTG03668,Carla Dongoran,2025-03-23,Kartu Debit
TRX0008433,PTG00719,Jaswadi Haryanti,2025-08-19,Kartu Debit
TRX0008434,PTG01885,Karsa Tamba,2025-07-06,Transfer
TRX0008435,PTG04562,drg. Belinda Tamba,2025-05-23,QRIS
TRX0008436,PTG06020,Narji Saragih,2024-12-26,QRIS
TRX0008437,PTG01904,"Ir. Rika Natsir, S.Kom",2024-11-05,QRIS
TRX0008438,PTG01052,Tgk. Nilam Haryanti,2024-11-19,Transfer
TRX0008439,PTG02088,Jamalia Prastuti,2025-06-13,Transfer
TRX0008440,PTG02183,Eva Budiyanto,2025-09-25,Kartu Debit
TRX0008441,PTG07088,Queen Hutagalung,2025-09-05,QRIS
TRX0008442,PTG00701,Ir. Warta Nababan,2024-12-13,Tunai
TRX0008443,PTG01986,R. Daruna Firgantoro,2024-11-11,Kartu Debit
TRX0008444,PTG00877,"Bakiadi Halimah, M.M.",2025-04-11,QRIS
TRX0008445,PTG06841,Jabal Haryanti,2025-04-17,QRIS
TRX0008446,PTG09811,"Daliman Aryani, S.Psi",2025-09-27,Tunai
TRX0008447,PTG04604,Drs. Dirja Sihombing,2024-12-31,QRIS
TRX0008448,PTG07247,Ophelia Pradana,2025-02-01,QRIS
TRX0008449,PTG08060,Irnanto Laksmiwati,2025-03-25,Tunai
TRX0008450,PTG04231,Genta Irawan,2025-10-17,Transfer
TRX0008451,PTG05793,Tugiman Winarno,2025-09-10,Tunai
TRX0008452,PTG02873,Yuliana Waluyo,2025-03-27,Tunai
TRX0008453,PTG00766,Ir. Eka Winarno,2025-06-13,QRIS
TRX0008454,PTG05641,Devi Suryatmi,2024-11-11,Tunai
TRX0008455,PTG05175,Cut Indah Yulianti,2024-12-07,Transfer
TRX0008456,PTG08966,"R.A. Bella Laksmiwati, S.Sos",2025-02-03,QRIS
TRX0008457,PTG03628,Kalim Nashiruddin,2025-05-10,Kartu Debit
TRX0008458,PTG05406,Nilam Tampubolon,2025-06-27,Kartu Debit
TRX0008459,PTG08303,Ghani Kusmawati,2025-02-21,QRIS
TRX0008460,PTG08986,Halima Sitompul,2025-03-30,Kartu Debit
TRX0008461,PTG07911,Argono Usada,2025-03-13,QRIS
TRX0008462,PTG04337,"drg. Cinta Yulianti, S.IP",2025-03-05,Transfer
TRX0008463,PTG00482,Ellis Pradana,2025-07-29,Transfer
TRX0008464,PTG07393,Karsana Safitri,2025-05-30,Tunai
TRX0008465,PTG01280,Puspa Widodo,2025-09-20,Kartu Debit
TRX0008466,PTG05048,"Hadi Saragih, S.I.Kom",2025-09-03,QRIS
TRX0008467,PTG07156,Queen Lazuardi,2025-06-17,Tunai
TRX0008468,PTG08492,Bakiadi Wulandari,2025-03-05,QRIS
TRX0008469,PTG01048,Tgk. Estiawan Pranowo,2025-06-06,Transfer
TRX0008470,PTG00376,Pardi Budiman,2025-08-19,QRIS
TRX0008471,PTG04293,"R.M. Cager Damanik, S.Farm",2025-09-19,Tunai
TRX0008472,PTG04394,"Mahdi Maryati, M.M.",2025-05-06,Transfer
TRX0008473,PTG05116,Lili Pratiwi,2025-06-22,QRIS
TRX0008474,PTG07585,Purwa Laksmiwati,2025-02-23,Kartu Debit
TRX0008475,PTG08820,"Gaiman Utami, S.Gz",2025-02-17,Transfer
TRX0008476,PTG05631,"Kamaria Sihombing, S.E.",2025-03-17,QRIS
TRX0008477,PTG01105,"Rini Lailasari, S.Farm",2025-04-12,Transfer
TRX0008478,PTG02769,"Hj. Devi Hidayat, M.Ak",2025-08-16,Tunai
TRX0008479,PTG04652,"Dt. Kunthara Gunawan, S.Psi",2025-03-28,Kartu Debit
TRX0008480,PTG00577,Puti Icha Laksmiwati,2025-03-11,Kartu Debit
TRX0008481,PTG07790,"Puti Malika Purwanti, S.Pt",2024-10-30,Tunai
TRX0008482,PTG09188,Yance Manullang,2025-04-26,QRIS
TRX0008483,PTG03331,"R.A. Ratna Hasanah, S.E.",2025-02-26,Transfer
TRX0008484,PTG06040,"Hasta Siregar, S.E.I",2025-04-30,Kartu Debit
TRX0008485,PTG08973,Lasmanto Januar,2025-08-13,QRIS
TRX0008486,PTG07248,Dirja Napitupulu,2025-01-05,Kartu Debit
TRX0008487,PTG05719,Ega Siregar,2025-05-11,Tunai
TRX0008488,PTG05575,Salwa Narpati,2025-02-19,QRIS
TRX0008489,PTG08191,Gada Suwarno,2025-10-15,Kartu Debit
TRX0008490,PTG08123,Ridwan Nainggolan,2025-06-20,QRIS
TRX0008491,PTG04372,Praba Waluyo,2025-07-03,QRIS
TRX0008492,PTG03503,Jamalia Nashiruddin,2025-10-10,Tunai
TRX0008493,PTG04032,Rusman Mustofa,2024-12-21,Kartu Debit
TRX0008494,PTG07863,drg. Hasna Nashiruddin,2025-01-19,Transfer
TRX0008495,PTG03268,Banawi Dabukke,2025-09-16,Kartu Debit
TRX0008496,PTG02917,"Prabowo Usamah, S.Gz",2025-04-16,Kartu Debit
TRX0008497,PTG09208,Luwes Pratiwi,2025-03-07,QRIS
TRX0008498,PTG02420,Cemani Januar,2024-10-21,Transfer
TRX0008499,PTG07795,R. Rahayu Habibi,2025-05-03,QRIS
TRX0008500,PTG00652,Michelle Ramadan,2025-02-21,QRIS
TRX0008501,PTG01481,Cakrabirawa Tampubolon,2025-07-20,Kartu Debit
TRX0008502,PTG01176,Raisa Setiawan,2024-12-18,Kartu Debit
TRX0008503,PTG05934,Daniswara Anggriawan,2025-01-15,Kartu Debit
TRX0008504,PTG03815,Ira Nasyiah,2025-02-12,Transfer
TRX0008505,PTG02398,Ulva Kurniawan,2025-08-04,Transfer
TRX0008506,PTG07097,Puti Tami Yolanda,2025-05-29,Tunai
TRX0008507,PTG03235,Gamblang Megantara,2025-01-15,Tunai
TRX0008508,PTG05055,Rina Mansur,2025-07-14,Transfer
TRX0008509,PTG00263,"Dian Putra, M.Pd",2024-11-15,Tunai
TRX0008510,PTG02147,R. Ega Halimah,2025-05-24,Kartu Debit
TRX0008511,PTG03984,Drs. Ulva Ramadan,2025-01-10,QRIS
TRX0008512,PTG00088,Kacung Ardianto,2025-07-11,Transfer
TRX0008513,PTG06692,Dasa Usada,2025-10-03,Transfer
TRX0008514,PTG07923,Kariman Hutapea,2025-07-18,QRIS
TRX0008515,PTG06387,Patricia Novitasari,2024-11-16,Transfer
TRX0008516,PTG09485,Daru Tampubolon,2025-06-30,QRIS
TRX0008517,PTG02477,"Ir. Gangsar Narpati, M.Ak",2025-01-07,Transfer
TRX0008518,PTG04823,Yuliana Prastuti,2025-07-15,Transfer
TRX0008519,PTG09789,Arsipatra Siregar,2025-02-24,Transfer
TRX0008520,PTG02376,Dadi Siregar,2025-07-31,Kartu Debit
TRX0008521,PTG07522,"Titi Irawan, S.Gz",2024-12-01,QRIS
TRX0008522,PTG05416,Siska Santoso,2025-04-22,Transfer
TRX0008523,PTG00837,"Ika Januar, M.M.",2025-06-20,Transfer
TRX0008524,PTG06931,Diah Hasanah,2024-12-27,Tunai
TRX0008525,PTG07934,Naradi Mandala,2025-03-03,QRIS
TRX0008526,PTG09735,"Vino Safitri, M.Ak",2025-06-10,Tunai
TRX0008527,PTG07307,Karsana Wacana,2025-10-03,Transfer
TRX0008528,PTG01234,Oni Pranowo,2025-06-21,Tunai
TRX0008529,PTG07160,Ajeng Hutagalung,2025-03-07,Tunai
TRX0008530,PTG01299,Hamima Permadi,2025-04-06,Transfer
TRX0008531,PTG04718,Alika Uyainah,2025-02-01,Tunai
TRX0008532,PTG03106,Damu Firmansyah,2025-08-07,Kartu Debit
TRX0008533,PTG00892,Alika Wibisono,2024-11-04,Transfer
TRX0008534,PTG06878,Dimaz Widiastuti,2025-09-03,Tunai
TRX0008535,PTG08847,"Hamima Putra, M.Ak",2025-07-24,Transfer
TRX0008536,PTG07706,Devi Melani,2025-10-08,Tunai
TRX0008537,PTG05730,"Sarah Hardiansyah, S.T.",2025-05-22,Kartu Debit
TRX0008538,PTG05870,Salman Santoso,2025-06-21,QRIS
TRX0008539,PTG09566,"Yoga Prakasa, S.I.Kom",2025-05-30,Kartu Debit
TRX0008540,PTG05850,Syahrini Tampubolon,2024-11-28,QRIS
TRX0008541,PTG02615,Raisa Puspita,2025-06-07,Tunai
TRX0008542,PTG00735,Tgk. Anom Hutagalung,2025-04-18,Transfer
TRX0008543,PTG01777,Safina Hutasoit,2025-09-04,Transfer
TRX0008544,PTG08393,Hana Prabowo,2025-03-09,Kartu Debit
TRX0008545,PTG03710,"Balapati Prasetyo, S.E.I",2025-01-13,QRIS
TRX0008546,PTG06093,Rahmi Hidayanto,2025-01-04,Transfer
TRX0008547,PTG03777,Mahesa Kuswandari,2025-02-20,Tunai
TRX0008548,PTG03732,Oman Waskita,2025-08-01,Transfer
TRX0008549,PTG05438,T. Marsudi Mulyani,2025-10-12,Kartu Debit
TRX0008550,PTG02884,"Rika Pratama, S.Gz",2024-12-19,Kartu Debit
TRX0008551,PTG08308,"drg. Azalea Aryani, S.T.",2025-10-01,QRIS
TRX0008552,PTG00310,Opan Marbun,2025-09-08,Transfer
TRX0008553,PTG08815,Hj. Nilam Siregar,2025-07-28,QRIS
TRX0008554,PTG00146,H. Laksana Nugroho,2025-08-06,QRIS
TRX0008555,PTG04412,Drs. Dodo Rahimah,2025-10-04,Kartu Debit
TRX0008556,PTG00802,Kurnia Prakasa,2025-02-07,Tunai
TRX0008557,PTG00782,"drg. Ana Utama, S.Kom",2025-06-29,Tunai
TRX0008558,PTG06649,Cakrabirawa Thamrin,2025-07-12,Transfer
TRX0008559,PTG02422,Martaka Hutagalung,2025-01-28,Tunai
TRX0008560,PTG00019,"Kala Widodo, M.Ak",2025-08-02,Tunai
TRX0008561,PTG05104,Wira Novitasari,2024-12-15,Transfer
TRX0008562,PTG01708,"Shakila Wibowo, S.Ked",2025-05-01,Transfer
TRX0008563,PTG09732,Shania Rahayu,2025-07-03,Kartu Debit
TRX0008564,PTG00651,dr. Rahmi Uyainah,2025-02-23,Kartu Debit
TRX0008565,PTG03173,"Laras Winarsih, M.Pd",2025-01-11,Transfer
TRX0008566,PTG01850,Raditya Andriani,2024-11-23,Transfer
TRX0008567,PTG06028,Endah Budiman,2024-10-26,Kartu Debit
TRX0008568,PTG06424,"Okto Dongoran, S.I.Kom",2025-01-04,Tunai
TRX0008569,PTG04334,Ophelia Anggraini,2025-05-23,Transfer
TRX0008570,PTG00706,"T. Luhung Zulaika, S.Sos",2025-03-17,Kartu Debit
TRX0008571,PTG02077,Malika Thamrin,2024-12-10,Tunai
TRX0008572,PTG04328,Juli Setiawan,2025-06-05,Tunai
TRX0008573,PTG02530,Salimah Saragih,2024-11-23,QRIS
TRX0008574,PTG09445,"Drs. Maida Siregar, M.Ak",2025-05-29,Transfer
TRX0008575,PTG04791,Intan Utami,2025-07-25,Transfer
TRX0008576,PTG01733,"Drs. Yosef Mandala, S.Psi",2025-07-13,Kartu Debit
TRX0008577,PTG01864,Putri Jailani,2025-09-24,Tunai
TRX0008578,PTG05252,"KH. Rafi Nababan, S.T.",2025-01-15,Transfer
TRX0008579,PTG02480,Sadina Hidayanto,2025-02-10,Transfer
TRX0008580,PTG02018,"Puti Putri Puspita, S.IP",2025-02-03,Transfer
TRX0008581,PTG08813,"Eli Mardhiyah, S.Psi",2025-07-01,QRIS
TRX0008582,PTG01478,Nadia Sinaga,2025-06-25,QRIS
TRX0008583,PTG03005,Karimah Kuswoyo,2025-07-25,Kartu Debit
TRX0008584,PTG07855,Wani Widiastuti,2025-09-23,Kartu Debit
TRX0008585,PTG05846,Malika Lazuardi,2025-05-19,QRIS
TRX0008586,PTG09337,Ifa Anggraini,2025-01-26,Transfer
TRX0008587,PTG05890,Nugraha Manullang,2025-04-02,Transfer
TRX0008588,PTG02537,Puspa Usada,2025-10-15,QRIS
TRX0008589,PTG02693,Usman Nasyidah,2024-11-27,QRIS
TRX0008590,PTG04384,"Ian Wulandari, S.Pd",2025-01-26,Kartu Debit
TRX0008591,PTG05854,"Syahrini Pudjiastuti, M.M.",2024-11-30,QRIS
TRX0008592,PTG07732,R.M. Kamal Firgantoro,2025-02-10,Kartu Debit
TRX0008593,PTG02837,Ir. Cahyanto Mardhiyah,2025-09-12,QRIS
TRX0008594,PTG09486,Vino Riyanti,2025-03-16,Transfer
TRX0008595,PTG09738,Natalia Suartini,2024-11-17,Kartu Debit
TRX0008596,PTG01732,Baktiono Namaga,2025-06-24,Kartu Debit
TRX0008597,PTG05373,"Gina Saputra, S.IP",2024-12-26,Transfer
TRX0008598,PTG08502,Indra Haryanto,2024-10-20,Transfer
TRX0008599,PTG08469,Lasmanto Astuti,2025-10-02,Tunai
TRX0008600,PTG07295,R. Bakda Saragih,2024-10-23,Tunai
TRX0008601,PTG02666,Tgk. Aisyah Astuti,2025-04-22,Kartu Debit
TRX0008602,PTG02167,"Lega Pratama, S.Pd",2025-05-10,QRIS
TRX0008603,PTG05153,R. Nadia Safitri,2025-06-08,QRIS
TRX0008604,PTG02103,"Eva Nashiruddin, M.Kom.",2024-10-22,Transfer
TRX0008605,PTG04831,Bagus Nashiruddin,2025-10-02,Transfer
TRX0008606,PTG01321,Garang Kusumo,2025-03-06,Kartu Debit
TRX0008607,PTG07343,Janet Astuti,2025-03-08,Transfer
TRX0008608,PTG00856,Arta Wijaya,2025-08-31,Transfer
TRX0008609,PTG09088,Endah Yuniar,2025-03-28,QRIS
TRX0008610,PTG07035,Karsana Januar,2025-06-28,Tunai
TRX0008611,PTG00333,"Ir. Uli Waluyo, S.Psi",2025-08-02,Kartu Debit
TRX0008612,PTG02801,Zelaya Zulkarnain,2024-12-25,Transfer
TRX0008613,PTG06663,Dr. Gaduh Suwarno,2025-09-12,QRIS
TRX0008614,PTG09978,"Amalia Halim, M.Kom.",2025-08-05,Tunai
TRX0008615,PTG09821,"Caraka Pertiwi, S.Ked",2025-10-09,QRIS
TRX0008616,PTG00207,drg. Wani Mangunsong,2025-10-14,Kartu Debit
TRX0008617,PTG07153,"KH. Gandi Hidayat, M.M.",2024-11-29,QRIS
TRX0008618,PTG02225,Candrakanta Maheswara,2025-09-27,QRIS
TRX0008619,PTG00519,Patricia Farida,2025-10-03,QRIS
TRX0008620,PTG05483,H. Gandi Prakasa,2024-11-18,Kartu Debit
TRX0008621,PTG02494,Siti Kusumo,2025-09-26,Kartu Debit
TRX0008622,PTG05524,Daliono Sinaga,2025-03-29,QRIS
TRX0008623,PTG09635,Cakrabuana Santoso,2025-08-14,Transfer
TRX0008624,PTG03323,Atma Saputra,2024-11-16,QRIS
TRX0008625,PTG01894,"Dt. Gatot Hasanah, M.TI.",2025-02-28,Kartu Debit
TRX0008626,PTG02718,Ulva Setiawan,2025-07-17,Tunai
TRX0008627,PTG09961,"Dt. Radika Sihombing, S.E.I",2025-05-29,QRIS
TRX0008628,PTG01960,Rahmat Sitorus,2024-11-30,QRIS
TRX0008629,PTG06112,dr. Karsa Puspita,2025-07-31,Transfer
TRX0008630,PTG09094,"Nyoman Padmasari, M.Kom.",2025-01-30,QRIS
TRX0008631,PTG07074,Luis Sirait,2025-07-23,Kartu Debit
TRX0008632,PTG05719,Puti Aurora Hutasoit,2025-04-20,Transfer
TRX0008633,PTG08557,"H. Dimas Pangestu, S.Ked",2025-08-09,QRIS
TRX0008634,PTG07606,Nalar Prasetyo,2025-08-28,Transfer
TRX0008635,PTG06318,"R.M. Prasetyo Santoso, S.IP",2025-08-07,QRIS
TRX0008636,PTG09329,"Ratna Nurdiyanti, S.Kom",2025-08-28,Transfer
TRX0008637,PTG08092,drg. Puspa Zulkarnain,2024-11-04,Kartu Debit
TRX0008638,PTG07061,"Gatot Pudjiastuti, S.T.",2025-05-09,Tunai
TRX0008639,PTG02009,H. Makuta Permata,2025-10-06,Transfer
TRX0008640,PTG01669,Sadina Utama,2025-08-03,Kartu Debit
TRX0008641,PTG06327,"Ir. Lasmanto Astuti, S.E.I",2024-10-25,Tunai
TRX0008642,PTG05397,Adiarja Gunarto,2025-05-19,Kartu Debit
TRX0008643,PTG05995,Wahyu Halim,2025-07-24,Tunai
TRX0008644,PTG04464,R.A. Fitria Gunawan,2025-09-30,Kartu Debit
TRX0008645,PTG00938,Omar Sihotang,2025-01-28,Kartu Debit
TRX0008646,PTG02659,Queen Maryati,2024-12-16,QRIS
TRX0008647,PTG00699,Dasa Permadi,2025-02-07,Tunai
TRX0008648,PTG00193,Karen Fujiati,2025-06-26,Kartu Debit
TRX0008649,PTG07677,Daryani Pradana,2025-04-30,Kartu Debit
TRX0008650,PTG04483,"Tgk. Jelita Waluyo, S.Gz",2024-12-17,QRIS
TRX0008651,PTG04498,Ghani Wibisono,2025-04-17,Tunai
TRX0008652,PTG05867,Drs. Eva Januar,2025-04-26,Kartu Debit
TRX0008653,PTG00726,dr. Darijan Mustofa,2025-04-27,Transfer
TRX0008654,PTG00956,Pranawa Anggraini,2025-09-23,Tunai
TRX0008655,PTG08577,Yance Kuswandari,2025-05-10,Kartu Debit
TRX0008656,PTG03381,Mulyono Saptono,2025-05-26,Transfer
TRX0008657,PTG08823,"H. Argono Prabowo, S.Gz",2024-12-10,QRIS
TRX0008658,PTG06515,"KH. Banara Nuraini, S.T.",2025-08-27,QRIS
TRX0008659,PTG09133,Darman Habibi,2025-09-20,Tunai
TRX0008660,PTG09984,"drg. Cayadi Santoso, S.Psi",2025-01-14,Tunai
TRX0008661,PTG05738,"H. Anggabaya Riyanti, S.T.",2025-02-02,Transfer
TRX0008662,PTG08402,Jumadi Wahyuni,2025-05-18,Tunai
TRX0008663,PTG05702,"Tgk. Bakti Gunawan, S.E.",2025-05-26,Transfer
TRX0008664,PTG04410,Maimunah Kurniawan,2025-07-26,Kartu Debit
TRX0008665,PTG05433,Eman Wahyudin,2025-04-12,Tunai
TRX0008666,PTG03313,Ir. Kenari Purwanti,2025-01-18,Transfer
TRX0008667,PTG04796,"Gaduh Fujiati, M.M.",2025-07-15,Tunai
TRX0008668,PTG03386,Kenzie Lestari,2025-09-06,Tunai
TRX0008669,PTG07780,Yusuf Zulkarnain,2025-04-05,Tunai
TRX0008670,PTG03704,Oni Habibi,2024-11-14,Tunai
TRX0008671,PTG09078,Ir. Gawati Riyanti,2025-08-19,QRIS
TRX0008672,PTG04488,"R. Gawati Maulana, M.Ak",2024-10-21,Transfer
TRX0008673,PTG03819,"Najib Samosir, S.Gz",2025-09-17,QRIS
TRX0008674,PTG08484,"Atmaja Marbun, M.Pd",2025-09-05,Transfer
TRX0008675,PTG07723,"drg. Jasmin Hutagalung, S.E.",2025-06-17,Kartu Debit
TRX0008676,PTG03877,Maimunah Kuswandari,2025-01-02,QRIS
TRX0008677,PTG06845,Padmi Yulianti,2024-11-01,Tunai
TRX0008678,PTG08450,drg. Atma Waluyo,2025-10-05,Kartu Debit
TRX0008679,PTG03082,Samiah Zulaika,2025-08-01,Kartu Debit
TRX0008680,PTG05578,Karsana Natsir,2025-09-25,QRIS
TRX0008681,PTG08005,"R.A. Betania Mayasari, S.Ked",2025-05-29,Kartu Debit
TRX0008682,PTG04106,Kartika Thamrin,2025-04-09,Kartu Debit
TRX0008683,PTG00975,Tugiman Nasyiah,2025-02-12,Tunai
TRX0008684,PTG01381,R. Luis Pertiwi,2024-11-14,Tunai
TRX0008685,PTG09167,Maria Nasyiah,2025-05-01,QRIS
TRX0008686,PTG03095,"Emas Wahyudin, S.IP",2025-01-01,Tunai
TRX0008687,PTG01387,Ellis Maryati,2024-10-21,Kartu Debit
TRX0008688,PTG04066,Narji Haryanto,2025-02-05,QRIS
TRX0008689,PTG08490,Karen Suryono,2025-03-04,Kartu Debit
TRX0008690,PTG05776,Farah Aryani,2024-12-27,Tunai
TRX0008691,PTG04196,Martana Nasyidah,2024-12-11,Kartu Debit
TRX0008692,PTG00330,Dina Safitri,2025-08-08,Tunai
TRX0008693,PTG02296,Tgk. Jinawi Budiyanto,2025-03-08,QRIS
TRX0008694,PTG03318,"Tania Hariyah, S.Pt",2024-11-15,Tunai
TRX0008695,PTG00207,Cemplunk Anggriawan,2025-08-18,QRIS
TRX0008696,PTG08446,R. Intan Kusumo,2025-06-02,QRIS
TRX0008697,PTG00650,Salsabila Salahudin,2025-08-13,Transfer
TRX0008698,PTG04377,Lintang Palastri,2024-12-12,QRIS
TRX0008699,PTG09460,Salimah Hutapea,2025-09-25,Tunai
TRX0008700,PTG09340,Ratih Santoso,2025-05-09,QRIS
TRX0008701,PTG04220,Hendra Hartati,2025-04-20,Tunai
TRX0008702,PTG01894,Ajimat Manullang,2025-08-11,Kartu Debit
TRX0008703,PTG07553,Elvina Halim,2025-03-01,QRIS
TRX0008704,PTG05874,Radit Ardianto,2025-07-05,Tunai
TRX0008705,PTG03138,"Lidya Saptono, S.Kom",2025-02-10,QRIS
TRX0008706,PTG04477,Raden Hariyah,2025-07-08,QRIS
TRX0008707,PTG02053,R.A. Queen Firgantoro,2025-05-03,QRIS
TRX0008708,PTG03663,"Soleh Hutagalung, S.T.",2025-02-26,Tunai
TRX0008709,PTG05192,Jessica Winarsih,2025-03-28,Tunai
TRX0008710,PTG03119,drg. Asirwanda Halim,2024-10-23,QRIS
TRX0008711,PTG06036,Drs. Taswir Namaga,2025-05-23,Tunai
TRX0008712,PTG02948,"Dr. Hadi Fujiati, S.Farm",2024-12-04,Kartu Debit
TRX0008713,PTG04519,"Ir. Gangsa Nasyiah, S.Sos",2025-08-26,Tunai
TRX0008714,PTG00422,Drs. Timbul Purnawati,2025-05-01,Transfer
TRX0008715,PTG09108,Bakiadi Halimah,2025-05-17,Kartu Debit
TRX0008716,PTG05752,"Puti Maimunah Kusumo, M.Pd",2025-08-12,QRIS
TRX0008717,PTG08970,Cakrawala Winarsih,2025-07-04,Kartu Debit
TRX0008718,PTG08884,"Ir. Aslijan Tamba, S.IP",2024-11-18,Tunai
TRX0008719,PTG06433,Gadang Kuswoyo,2025-08-10,Kartu Debit
TRX0008720,PTG06957,"Yusuf Oktaviani, M.M.",2025-08-09,QRIS
TRX0008721,PTG03222,Hasan Prastuti,2025-08-03,Tunai
TRX0008722,PTG06939,Umay Manullang,2025-03-17,Kartu Debit
TRX0008723,PTG03181,Padmi Firgantoro,2025-05-22,Kartu Debit
TRX0008724,PTG05141,Lasmanto Kusumo,2024-11-24,Tunai
TRX0008725,PTG02437,Ajimin Narpati,2025-03-20,Kartu Debit
TRX0008726,PTG08949,"Cut Puji Wastuti, M.Farm",2025-03-12,Kartu Debit
TRX0008727,PTG03161,Tgk. Devi Permata,2025-07-26,Kartu Debit
TRX0008728,PTG02680,"Anita Wibowo, S.Sos",2025-07-28,Tunai
TRX0008729,PTG09008,Mitra Napitupulu,2025-05-17,QRIS
TRX0008730,PTG08354,Anggabaya Nasyidah,2025-07-23,Tunai
TRX0008731,PTG07350,Hasna Ramadan,2025-03-21,Kartu Debit
TRX0008732,PTG04213,"Kawaya Mayasari, S.Pt",2025-02-20,QRIS
TRX0008733,PTG05206,"Puti Zulfa Rahimah, S.E.",2025-10-02,QRIS
TRX0008734,PTG09168,Dr. Rafi Astuti,2025-06-28,Tunai
TRX0008735,PTG01347,"Dian Agustina, M.Kom.",2025-08-18,Kartu Debit
TRX0008736,PTG06208,Limar Hassanah,2025-09-09,Tunai
TRX0008737,PTG07924,Amalia Puspita,2024-10-21,Transfer
TRX0008738,PTG04513,"Tantri Rahmawati, S.IP",2025-02-07,Kartu Debit
TRX0008739,PTG04776,Rizki Wijayanti,2024-10-31,Transfer
TRX0008740,PTG03041,Asman Napitupulu,2025-01-29,Tunai
TRX0008741,PTG09504,Vanesa Dongoran,2024-11-08,Tunai
TRX0008742,PTG04728,Gilda Wacana,2025-08-06,Transfer
TRX0008743,PTG01608,Vero Utami,2025-08-11,QRIS
TRX0008744,PTG00018,"Drs. Nadine Prasetyo, S.E.",2025-06-07,Kartu Debit
TRX0008745,PTG00755,Gawati Prasetyo,2025-01-06,Kartu Debit
TRX0008746,PTG01767,"Edward Latupono, S.E.I",2025-04-07,Tunai
TRX0008747,PTG02520,"Wulan Samosir, S.Pt",2025-03-05,Tunai
TRX0008748,PTG02560,"Pandu Purwanti, M.Ak",2025-05-31,Transfer
TRX0008749,PTG04662,Warta Zulkarnain,2025-08-12,Transfer
TRX0008750,PTG05967,"Gamblang Novitasari, S.Gz",2025-09-01,Tunai
TRX0008751,PTG06598,Ayu Safitri,2025-01-05,Tunai
TRX0008752,PTG08993,Atma Pradipta,2024-11-29,Transfer
TRX0008753,PTG00293,"T. Tugiman Pratama, S.Sos",2024-11-16,Transfer
TRX0008754,PTG08354,Naradi Marbun,2025-06-30,Kartu Debit
TRX0008755,PTG02848,Drs. Paulin Manullang,2025-10-01,Tunai
TRX0008756,PTG09197,Jasmani Anggraini,2024-12-23,Transfer
TRX0008757,PTG02612,H. Balangga Dongoran,2025-05-14,QRIS
TRX0008758,PTG00700,Raisa Fujiati,2025-01-22,Tunai
TRX0008759,PTG07587,"Darmaji Padmasari, S.E.I",2025-06-15,Transfer
TRX0008760,PTG06792,R.M. Asmianto Rajasa,2025-06-06,Transfer
TRX0008761,PTG01224,Wira Hassanah,2025-03-07,Transfer
TRX0008762,PTG02793,Perkasa Padmasari,2025-02-04,QRIS
TRX0008763,PTG01714,Ophelia Latupono,2025-09-06,Tunai
TRX0008764,PTG00974,Tgk. Almira Wahyuni,2025-05-11,Tunai
TRX0008765,PTG02905,"Sutan Martaka Mayasari, M.Kom.",2024-11-18,Transfer
TRX0008766,PTG05654,Tasdik Nugroho,2025-05-03,Tunai
TRX0008767,PTG06820,Asirwada Thamrin,2025-01-26,Transfer
TRX0008768,PTG03461,Darmana Anggraini,2024-11-02,QRIS
TRX0008769,PTG05509,"R. Raina Suryatmi, S.Kom",2025-09-25,Transfer
TRX0008770,PTG04891,"Emil Purwanti, S.Gz",2025-07-30,Transfer
TRX0008771,PTG01807,"Rama Januar, S.E.",2025-01-18,Tunai
TRX0008772,PTG06127,Garan Halim,2025-05-21,QRIS
TRX0008773,PTG08875,Paramita Habibi,2025-02-22,Tunai
TRX0008774,PTG01161,Jefri Tamba,2025-04-29,Transfer
TRX0008775,PTG02005,Harjo Oktaviani,2025-08-09,Tunai
TRX0008776,PTG03727,Suci Budiman,2025-07-04,Tunai
TRX0008777,PTG05847,Cahyo Prabowo,2025-05-12,Transfer
TRX0008778,PTG07413,Paiman Pradana,2025-08-14,Tunai
TRX0008779,PTG03317,"Banara Irawan, M.Ak",2025-04-25,QRIS
TRX0008780,PTG04190,H. Pangeran Dabukke,2025-06-07,Tunai
TRX0008781,PTG08764,Prayitna Wasita,2025-05-25,QRIS
TRX0008782,PTG05018,Hilda Wijaya,2025-06-21,Tunai
