ID_Petugas,Nama_Petugas,Password,Nomor_Telp,Jabatan
PTG09500,Lukman Rahimah,uQP$Sbvi(8,(043) 984-9353,Supervisor
PTG09501,"Hj. Juli Winarsih, S.Sos",R$6E@YCc@r,+62-0832-721-4460,Petugas Loket
PTG09502,"Ikhsan Maryati, M.Pd",!PpVP&dUK7,+62 (0053) 282-2604,Kasir
PTG09503,"Wirda Maheswara, S.Farm",(J3UPsY2!J,+62 (0069) 656-7403,Admin
PTG09504,Puti Talia Prasetyo,Iu4KPa^dh$,(0300) 519-3116,Supervisor
PTG09505,Puti Melinda Sihombing,dGMo_rEh!8,0857311454,Admin
PTG09506,Mitra Mardhiyah,$o9@)WgC%$,+62-095-225-3512,Petugas Loket
PTG09507,Kayla Usada,_!lll&r21Z,+62-031-225-8091,Supervisor
PTG09508,"Cahyanto Narpati, M.TI.",@_RGEfr$%9,+62 (09) 774 8153,Petugas Loket
PTG09509,H. Damu Zulkarnain,Y2c6MW!R*w,086 504 6672,Petugas Loket
PTG09510,dr. Raihan Salahudin,(Fw0AgL&fF,+62-007-951-8925,Admin
PTG09511,Olivia Napitupulu,)R9Lf&1g#l,(069) 780-7189,Admin
PTG09512,"Hj. Fathonah Habibi, S.H.",GZ6Fi3kMc!,+62-97-026-2939,Petugas Loket
PTG09513,Cut Oni Rajata,(f9Izyj_RP,+62-051-504-6902,Petugas Loket
PTG09514,Ika Laksmiwati,7w#8NcgTW_,+62-025-166-1193,Petugas Loket
PTG09515,Paris Mansur,s!v8Dp5h)A,+62 (098) 751-5768,Admin
PTG09516,Iriana Prayoga,uBN_9lzFm%,0870736714,Supervisor
PTG09517,Tgk. Ifa Sitorus,+Lyc#IdO17,+62 (0742) 016 5104,Petugas Loket
PTG09518,"Ir. Ade Dabukke, S.I.Kom",)Z2FSqhFf$,089 912 7066,Petugas Loket
PTG09519,Laila Wastuti,&bOL*Gbu)4,+62 (0294) 226 7895,Supervisor
PTG09520,"Ir. Fitriani Damanik, S.IP",&IQYGzauT4,+62 (39) 926 7826,Kasir
PTG09521,"Eli Lailasari, S.Pd",M8kN+2^x%H,+62-81-428-9888,Kasir
PTG09522,drg. Titi Sitompul,cl0QdjPd+U,+62-51-461-6589,Petugas Loket
PTG09523,drg. Natalia Prakasa,ctoNL4$i_4,+62-0695-595-5189,Admin
PTG09524,Sarah Yulianti,*(F(tkP*35,+62 (26) 942 9378,Supervisor
PTG09525,"Dr. Cahyadi Prastuti, S.Pt",h*9Ze&si)Q,+62-848-348-1864,Supervisor
PTG09526,Icha Sudiati,pq0EVuXbP@,080 383 4046,Supervisor
PTG09527,Raina Pratama,(7niKCb)#(,(021) 150 7405,Admin
PTG09528,"Dr. Wisnu Dongoran, M.M.",4xxHe7&j_8,+62-0357-273-0093,Admin
PTG09529,Ir. Clara Kuswandari,J_J$%Vu3$2,(0951) 057-2212,Supervisor
PTG09530,Galuh Prabowo,^6ZVioe%qF,0894476397,Admin
PTG09531,Luwar Prabowo,+G7r*RWfeX,(096) 648 3104,Admin
PTG09532,Jono Hardiansyah,wo(V2Ep#!H,+62 (672) 562 7232,Supervisor
PTG09533,Silvia Suryatmi,^48Z44Bk(k,+62 (14) 779-7043,Petugas Loket
PTG09534,Prayoga Nasyiah,g7PQt70T(a,+62 (77) 761 5970,Admin
PTG09535,Ratna Dabukke,@7MZjKwNk%,+62 (034) 084 6534,Admin
PTG09536,Hj. Eli Firmansyah,!1963oQxqb,+62 (0937) 782 3001,Supervisor
PTG09537,Puti Queen Santoso,DNBDvLbe#5,+62 (890) 807-4030,Admin
PTG09538,Kunthara Tampubolon,*Ms3JeP5lw,(027) 704-1974,Admin
PTG09539,Sutan Harto Hutapea,OnJc0HfJ%1,+62-0706-635-0166,Kasir
PTG09540,Tugiman Budiyanto,46XuXz1T^S,(0996) 836-1185,Admin
PTG09541,"Padmi Anggraini, S.Pt",*2FkNVSmO9,(028) 215 3742,Kasir
PTG09542,Edi Utama,@8NRqZbk3$,(0411) 683 9168,Admin
PTG09543,Zamira Zulaika,#3Bb8DYl6@,+62 (019) 592-6231,Petugas Loket
PTG09544,Baktianto Wastuti,nx2YV_c6s&,(0926) 698 6632,Petugas Loket
PTG09545,Tgk. Ibrahim Maheswara,_dQvT(jx5N,+62 (015) 838 0283,Supervisor
PTG09546,Raina Permadi,#56ZGrE(qn,(075) 106 6868,Supervisor
PTG09547,"Tgk. Almira Adriansyah, S.Ked",U&94FIba)v,+62 (0309) 183-8406,Supervisor
PTG09548,Sari Saputra,@6ptFMu@tq,(047) 151 0342,Petugas Loket
PTG09549,Galiono Hardiansyah,#nmpWWxTd4,(0571) 805-7148,Kasir
PTG09550,"dr. Gina Adriansyah, S.E.",0Z05YHfLa^,(0613) 244 1437,Admin
PTG09551,Tami Pranowo,((0WPBOqHo,+62-060-149-5124,Supervisor
PTG09552,Teddy Pradipta,lx1Dmkku+I,+62 (0309) 911 6737,Kasir
PTG09553,"drg. Oliva Prayoga, S.I.Kom",@0JULroC^P,+62 (061) 275 4817,Petugas Loket
PTG09554,Wirda Aryani,eP1V!Auk%r,+62 (033) 318 6051,Kasir
PTG09555,Clara Habibi,s5oCWk&+%(,+62-0998-736-7511,Petugas Loket
PTG09556,Nurul Nasyiah,l4UqUNeM*a,+62 (384) 266-9682,Petugas Loket
PTG09557,Padma Zulaika,eq8UvhQC_0,+62-0199-345-6035,Petugas Loket
PTG09558,Cut Dewi Hardiansyah,56Bv3aPw&O,(012) 855 4800,Petugas Loket
PTG09559,dr. Umar Wahyudin,k)9QHZ9oRC,+62 (350) 851 9196,Admin
PTG09560,Fathonah Sinaga,1JMx#baM@K,+62 (470) 103-8716,Supervisor
PTG09561,"Tgk. Laila Susanti, S.I.Kom",GDA2%*Qi+#,+62 (774) 563 8968,Supervisor
PTG09562,Opan Andriani,#&H841Ezl8,+62 (0404) 417-6627,Petugas Loket
PTG09563,dr. Okto Haryanti,O&1G1pKxtr,+62 (0006) 046 5375,Petugas Loket
PTG09564,"dr. Irnanto Setiawan, M.TI.",*mv$x^Os)5,+62 (934) 400-6877,Supervisor
PTG09565,Siti Usamah,UuPZTNcp@1,+62 (734) 816-2572,Admin
PTG09566,"drg. Latif Wibisono, S.Pd",6RP8ZMtr&C,+62-089-458-2351,Petugas Loket
PTG09567,"Danuja Hutapea, M.Pd",%Q%w6WYnLW,+62-060-103-6397,Petugas Loket
PTG09568,"H. Martana Pertiwi, S.Ked",tyajZ3Bj)4,+62 (013) 005-9877,Kasir
PTG09569,Opung Firmansyah,WI834F^m)&,+62 (0327) 831 2764,Supervisor
PTG09570,Hasta Wacana,(Dl40Wqs1#,+62 (866) 599-7402,Supervisor
PTG09571,T. Ganda Prastuti,*e45BLoxw&,+62 (0308) 862-6875,Petugas Loket
PTG09572,"R.M. Raditya Namaga, S.Psi",#%9kHXp$5!,(031) 217-9604,Admin
PTG09573,"KH. Mulya Melani, S.H.",CgCQmiq8^3,+62 (088) 728-7025,Petugas Loket
PTG09574,Puti Yuliana Mayasari,qEt_+^Tf^3,084 357 6406,Kasir
PTG09575,"Uda Permata, S.Kom",_2UBQAwYai,+62 (0586) 388 0524,Petugas Loket
PTG09576,Dr. Gara Budiman,)*&pmFcZq2,+62 (88) 869 6927,Admin
PTG09577,"Dt. Prakosa Prastuti, S.E.",)8R5CY$zj9,+62 (353) 611-7711,Supervisor
PTG09578,Rama Pudjiastuti,ly8I1z0I)2,+62 (076) 573-0596,Petugas Loket
PTG09579,"T. Caraka Mustofa, S.IP",i9Lb#okj@0,+62 (01) 686 9079,Kasir
PTG09580,dr. Darimin Tarihoran,bE2@iLfv!k,(024) 930-3156,Kasir
PTG09581,Uli Lailasari,Vr9A5oMR*X,+62 (0176) 251-3847,Admin
PTG09582,Oman Ardianto,#ev25XwP*E,+62-0455-457-9864,Kasir
PTG09583,Prima Utami,9#51(Pyfeb,+62-0299-421-1833,Admin
PTG09584,Betania Waskita,(tCuDAyk53,(017) 902 6386,Kasir
PTG09585,"KH. Yono Safitri, S.IP",@yTxq(ZNw2,+62 (0603) 120-6607,Supervisor
PTG09586,Joko Prayoga,D_&u5Vs9xf,(0074) 592 7735,Kasir
PTG09587,Mulya Suwarno,_4HSqae5MX,+62 (63) 159 0221,Supervisor
PTG09588,"Hartana Halim, S.Pt",@&ql*1VlzV,+62 (730) 453-0658,Admin
PTG09589,"KH. Jumari Damanik, S.E.",^%6uoVOxPu,+62-96-094-2293,Admin
PTG09590,Imam Saefullah,#261HEWbzv,(0522) 440-4877,Admin
PTG09591,Citra Lailasari,p1)elEGd@V,0827683958,Petugas Loket
PTG09592,Najwa Maulana,jR424iByY),+62 (076) 964 0813,Petugas Loket
PTG09593,"Niyaga Samosir, M.Pd",&y6I%&^8T0,081 717 6241,Kasir
PTG09594,Keisha Pudjiastuti,cWO4+4zIt!,+62-61-964-8075,Kasir
PTG09595,"Okto Pradana, S.T.",xZ%e7MFjxh,(0833) 110 3490,Kasir
PTG09596,"Salsabila Suryatmi, S.Psi",Y)N4ZxtXFv,+62 (0917) 142 7468,Kasir
PTG09597,Mulyono Sudiati,%MrWH(ye#3,+62 (022) 183 6652,Kasir
PTG09598,Maryadi Mayasari,Q%4qTGjjlx,(0635) 482 5576,Admin
PTG09599,Sabri Kuswandari,HBfTesvd$3,+62 (0977) 410-9794,Petugas Loket
PTG09600,Gaman Latupono,JF2I9Y8mI(,+62 (91) 224-0307,Kasir
PTG09601,Faizah Waluyo,0VEl3_(o!U,084 078 6689,Admin
PTG09602,Faizah Halimah,)6%H8x$rdn,+62-890-923-6631,Petugas Loket
PTG09603,Catur Kusumo,%D^6)Hg8t&,+62 (0461) 391 9635,Admin
PTG09604,Tgk. Kajen Hastuti,5H0OA+w1g*,(0030) 232-8544,Supervisor
PTG09605,Dwi Haryanti,0j2&^Etg#%,+62 (080) 416-2719,Kasir
PTG09606,Gara Mandala,oA@7AhHs)1,+62-41-837-2424,Petugas Loket
PTG09607,"Drs. Cakrawangsa Nurdiyanti, S.I.Kom",+JtD6LuaPQ,081 814 9728,Kasir
PTG09608,Labuh Gunawan,578jH0e#q),+62 (79) 264 6113,Petugas Loket
PTG09609,Prabowo Firgantoro,fk+22FbxTe,+62 (094) 601 5343,Kasir
PTG09610,"Hilda Wastuti, M.Kom.",$5lRtCbBRc,(0535) 831-7505,Admin
PTG09611,Rahmi Narpati,&9!4XLyEMK,0851773079,Supervisor
PTG09612,Puti Sarah Lestari,%7gfGCKdyc,+62 (066) 347 9712,Admin
PTG09613,Hardana Nuraini,&5GO_hRw@C,+62 (76) 028-0999,Petugas Loket
PTG09614,"R. Nurul Purwanti, S.H.",J(x0Eur#4*,+62 (0771) 018 2239,Supervisor
PTG09615,Vera Sinaga,_S%2NDUyOR,(0573) 553 6903,Supervisor
PTG09616,"Tania Waskita, S.H.",MdZ203Hge@,+62 (0560) 022-1194,Admin
PTG09617,"Martani Hutasoit, S.Kom",F6lyVNzk(m,+62 (498) 463 4485,Admin
PTG09618,"Ikin Irawan, S.Psi",5T*8YjHaL(,+62-71-144-0681,Kasir
PTG09619,Aurora Marbun,gC&ASWq_+1,+62-08-942-5790,Petugas Loket
PTG09620,Emin Mardhiyah,cAOZxrVf%1,+62 (739) 549-2884,Admin
PTG09621,Ifa Yolanda,d7YQ+S*v@N,+62-0234-920-0241,Petugas Loket
PTG09622,"Makara Usada, M.TI.",H&6vToXT$$,+62 (053) 588-9016,Admin
PTG09623,Bahuraksa Dabukke,C)0F4Xp(Zs,+62 (774) 701 2744,Kasir
PTG09624,"Zelda Kurniawan, S.Kom",t_IyEf*Q#5,+62-089-923-3631,Kasir
PTG09625,Kayun Saefullah,)bGiquV9V0,(002) 714-4708,Kasir
PTG09626,Hartana Santoso,)kD8)TOkw#,+62 (0315) 236 4687,Admin
PTG09627,"Jaya Mandala, S.Ked",8z*VDIhQ$8,+62 (0098) 566-1144,Kasir
PTG09628,"Anita Nuraini, S.Psi",M(lJWdj7$1,+62 (39) 795-6579,Kasir
PTG09629,"Darsirah Maheswara, S.Psi",iC2WJWFu!(,+62 (71) 198-8996,Supervisor
PTG09630,Sutan Ihsan Yolanda,i(3D1FPwVj,+62-25-678-6762,Admin
PTG09631,Elisa Novitasari,1FN0TWxs^o,(0133) 425-1854,Petugas Loket
PTG09632,"Pia Maryati, S.Pt",c7fZNGJo^y,(0136) 898-6719,Supervisor
PTG09633,Yuliana Tarihoran,@&RHfyBAT4,+62-054-967-6958,Kasir
PTG09634,"R. Bakidin Hassanah, S.T.",#cbX(8Nq@F,+62 (061) 369-1598,Admin
PTG09635,Edi Mayasari,c6tLeWMy)n,+62 (33) 970 6335,Supervisor
PTG09636,Dalima Pratama,7r)&8Ctp&y,084 399 6812,Kasir
PTG09637,Ir. Mulyono Pradipta,_AA1hIPl)e,+62-689-857-8001,Admin
PTG09638,Tina Oktaviani,#J40Z(frk8,+62-71-415-6944,Admin
PTG09639,Kezia Simanjuntak,zN3TdUdn^H,+62 (034) 484 9967,Petugas Loket
PTG09640,"Tari Sudiati, S.I.Kom",z$o5uHoXR5,+62 (589) 918 2123,Supervisor
PTG09641,Umi Pratiwi,*U8Ztx%j9!,+62 (068) 486-1393,Supervisor
PTG09642,drg. Hafshah Wastuti,b#@BNdy9)2,(0464) 218 3739,Supervisor
PTG09643,"dr. Gilda Prakasa, S.Farm",VaJ2Xd4R_!,+62-0658-238-1602,Kasir
PTG09644,"Harjasa Suartini, M.Farm",uH1(CpMs(W,+62 (900) 507 4553,Kasir
PTG09645,"KH. Elvin Nababan, S.Sos",)qKUWo)q6c,0823612456,Supervisor
PTG09646,Febi Permata,#7GWGd^1jv,+62-0344-687-1143,Petugas Loket
PTG09647,"Tgk. Kani Simbolon, M.M.",$1Ysvqh8&b,+62 (0175) 156 5102,Kasir
PTG09648,"Ir. Lalita Zulaika, M.Farm",7aGsZi0o%Y,+62 (37) 530 0692,Supervisor
PTG09649,Lili Sirait,b*4V*ZzpT*,(083) 120-9711,Kasir
PTG09650,Zizi Sihotang,1ZT*0Nlex_,+62 (040) 917 0540,Admin
PTG09651,Harto Haryanto,_o3X*NF76#,+62 (0009) 666-5913,Admin
PTG09652,Sakura Hassanah,$5NsxwXUZx,080 608 3688,Supervisor
PTG09653,Jumadi Hassanah,l^1ddTkZ#(,+62-518-629-0262,Admin
PTG09654,"Hj. Indah Widodo, M.Kom.",(JWJqUsh61,+62 (070) 091 4998,Admin
PTG09655,"Cut Putri Wibowo, S.E.I",S4kP7ePn^u,+62-21-882-4279,Kasir
PTG09656,"drg. Chelsea Saragih, S.T.",_!Q6y+uNc7,+62 (0550) 793 3571,Admin
PTG09657,"Samsul Mangunsong, M.M.",#rVt&VPxH2,0810975471,Kasir
PTG09658,"Farah Tampubolon, M.Pd",)V3BFvoHe7,082 226 6243,Supervisor
PTG09659,Usman Anggriawan,3mKHs1Mi#1,+62-057-089-9613,Petugas Loket
PTG09660,Jumari Wahyudin,@7Jsf%dg*P,+62 (900) 498-5051,Kasir
PTG09661,Vanesa Pangestu,$X!6btUyzS,(087) 435 5904,Supervisor
PTG09662,Azalea Wastuti,fT1^p#eCs+,+62 (731) 640-0051,Kasir
PTG09663,"R. Danu Marbun, M.Kom.",1w*J6l4E&0,+62-0459-412-9989,Petugas Loket
PTG09664,R.A. Wani Marpaung,^aRjaA8Ii3,+62 (778) 286-4900,Admin
PTG09665,Gabriella Aryani,A3Tm5wtf%s,+62 (56) 411-3555,Petugas Loket
PTG09666,Balapati Damanik,^5+aOqEDG3,(017) 604-5478,Petugas Loket
PTG09667,T. Himawan Hidayanto,@BX4m0pxP8,+62 (010) 163-1574,Supervisor
PTG09668,"R.M. Lasmanto Usamah, S.T.",wI1MvlBl)2,+62 (064) 131 1401,Petugas Loket
PTG09669,"Maimunah Tarihoran, M.M.",$5UuQ5$zCZ,+62 (0159) 588 6926,Petugas Loket
PTG09670,Budi Wulandari,AwFWA4Kl#4,+62-0336-424-3401,Admin
PTG09671,Raina Suartini,Arv%7Xhm$$,+62-438-468-2651,Petugas Loket
PTG09672,"Drs. Bagas Purnawati, S.Ked",e^w9OU@ctd,+62-92-616-2263,Supervisor
PTG09673,"Dr. Ridwan Andriani, S.Pd",@4boJzUn&V,+62 (0139) 292-9761,Kasir
PTG09674,Pranawa Rahimah,933Tpm#o(3,080 642 2416,Kasir
PTG09675,"Martaka Utama, S.H.",8WRjsd54&3,+62-0645-724-6728,Kasir
PTG09676,Banara Utama,u8JXwzh*^0,+62-577-345-2539,Admin
PTG09677,"Taufik Sitorus, S.Pt",acw9KlaBw(,+62-02-783-3663,Admin
PTG09678,Dr. Galuh Hartati,!4$7tfFp1k,(044) 591 2580,Kasir
PTG09679,Vino Rajasa,x0sDN&Yy^s,+62 (925) 782 8054,Admin
PTG09680,dr. Lidya Lailasari,(v%YFhtTL9,+62-0971-301-0680,Admin
PTG09681,"KH. Karsana Adriansyah, S.Ked",yl(#4HBr(!,+62 (0751) 838 1086,Admin
PTG09682,Maras Prastuti,pnx@V4KySi,+62 (010) 891 7450,Supervisor
PTG09683,Oni Usamah,x0BUSirW(9,+62 (023) 073-3062,Supervisor
PTG09684,Niyaga Wahyuni,d94Dy^jZ^i,(093) 723 9960,Admin
PTG09685,"Harjaya Najmudin, M.Farm",_UFI86BeAp,+62 (184) 748 6474,Admin
PTG09686,drg. Salsabila Utama,V@nB3Ujr)z,+62 (070) 218 2235,Kasir
PTG09687,Ir. Tasdik Kurniawan,#CPZ1rFbp3,+62-0261-492-8740,Supervisor
PTG09688,"Ami Habibi, S.Farm",4R5Js*C@%F,+62 (0818) 806-9073,Supervisor
PTG09689,"Darimin Hastuti, S.IP",436+X6HuC#,0833417908,Admin
PTG09690,"Puti Patricia Ardianto, M.Kom.",%hzUx5F9z9,+62-35-234-8214,Supervisor
PTG09691,"Maimunah Prasasta, S.H.",n_47wdCg(G,+62-906-290-4374,Petugas Loket
PTG09692,Alika Agustina,N!H9T)YZah,(068) 730-8317,Supervisor
PTG09693,Febi Firmansyah,!2EwYiZgQn,+62-0371-544-6685,Supervisor
PTG09694,dr. Laila Rahimah,9&2DE6cGSv,+62 (135) 943 8683,Petugas Loket
PTG09695,"Lintang Nurdiyanti, M.Ak",HzU@6I%yd%,+62 (95) 604-4577,Supervisor
PTG09696,Ellis Novitasari,$ihYWSf+T5,0835660922,Supervisor
PTG09697,Ophelia Oktaviani,@Pvf7MzFXH,(071) 078-9011,Supervisor
PTG09698,Cut Dinda Megantara,X4U0QVcb%b,+62-028-236-1316,Admin
PTG09699,"Dt. Rafid Winarno, S.Farm",_0MieBBt$i,086 332 1455,Kasir
PTG09700,"Irsad Lailasari, S.Pd",!u8t4DOOy+,(053) 951-4092,Admin
PTG09701,Nurul Mardhiyah,*rbZPKc!Y5,(034) 103-1669,Supervisor
PTG09702,Tgk. Cakrabuana Yuliarti,%mK6oI+u2T,0820971943,Supervisor
PTG09703,"Tania Halim, S.I.Kom",48hj9HzDC_,+62-39-126-1688,Petugas Loket
PTG09704,Reksa Sinaga,k^_2nKJvCN,0892776815,Petugas Loket
PTG09705,"Septi Narpati, S.E.",^U3aQvbbdL,+62-27-400-7313,Petugas Loket
PTG09706,"Ir. Yuliana Hartati, S.Psi",N!v2MU1qoX,+62 (0846) 848-5648,Admin
PTG09707,Kambali Wasita,#5vSC6clgW,+62-065-492-6589,Petugas Loket
PTG09708,Talia Fujiati,*Xp7Bn0YRX,+62-669-631-3435,Supervisor
PTG09709,"dr. Vera Ardianto, S.Ked",%4L()T$akD,+62 (0517) 385-1840,Petugas Loket
PTG09710,"Irnanto Hastuti, S.Psi",w*3W%4nz)B,(061) 845 8538,Supervisor
PTG09711,Carla Halimah,S^V43Enc!y,(0172) 806 6837,Petugas Loket
PTG09712,Karna Laksita,0)(4lCXB$w,+62-051-370-0773,Kasir
PTG09713,Drs. Ophelia Situmorang,Dk%7(7OeU2,+62 (299) 382-0785,Supervisor
PTG09714,dr. Lili Pertiwi,_WBbPzlAL9,0885569698,Petugas Loket
PTG09715,Nova Pudjiastuti,^xWKY0p0c6,+62-558-008-0087,Kasir
PTG09716,Uli Nababan,Sd9H0SbOy+,0821230469,Petugas Loket
PTG09717,Elvina Wibowo,%2T(XVA*ng,+62 (94) 597-1161,Admin
PTG09718,Fitria Suartini,qL1F+16f+l,+62-048-948-6916,Kasir
PTG09719,Ridwan Waluyo,$mp5Pu+YD(,+62 (160) 639-7156,Kasir
PTG09720,Rahmi Hidayanto,%6JGLVr&Q0,+62 (54) 319-3242,Admin
PTG09721,Bala Ardianto,j&%5ZSRzb0,084 017 7950,Admin
PTG09722,Kayla Mulyani,@(8pBNEi&Y,+62 (70) 647 7806,Admin
PTG09723,T. Virman Prasetyo,$h4EvyGsT7,+62-0344-353-7665,Kasir
PTG09724,Pangestu Sihotang,E%hL8GnsOD,(077) 638-2387,Petugas Loket
PTG09725,Rendy Zulkarnain,zb)6P0EaD@,+62 (0135) 514 5643,Petugas Loket
PTG09726,Julia Megantara,!vu4Mb2$C*,+62 (531) 414 8518,Petugas Loket
PTG09727,Adika Lazuardi,#f*S2HcqO9,(0862) 919 5052,Petugas Loket
PTG09728,Anastasia Permadi,NdWuTigu$7,+62 (001) 920-8484,Petugas Loket
PTG09729,Elvina Laksmiwati,#1BH0QPdN3,+62 (0776) 469 4181,Supervisor
PTG09730,"Yance Kuswandari, M.Pd",!8Aze^6i$F,(0002) 597-7377,Kasir
PTG09731,Mutia Puspita,)0!^D2h$dU,+62-051-171-6390,Petugas Loket
PTG09732,Hasna Hasanah,!E8UkYN)*i,+62 (0514) 342-8322,Kasir
PTG09733,Mujur Sitompul,!s2G!YKmBd,(075) 341 6945,Supervisor
PTG09734,"Tgk. Jaga Suwarno, S.Gz",R)WUc_Tld3,+62 (413) 251 2716,Petugas Loket
PTG09735,"Dr. Eva Dongoran, M.TI.",$i$BHZwu47,+62 (031) 034-5203,Admin
PTG09736,Putri Mahendra,&j0VMYAysK,(0365) 320-3277,Supervisor
PTG09737,"Marsudi Utama, S.H.",lWdo+Wd4^5,(041) 868 6650,Admin
PTG09738,"Ida Maryadi, S.Psi",mzN19TQ8c+,+62-965-700-1875,Petugas Loket
PTG09739,Dt. Margana Nainggolan,t1lcQkci$0,+62-522-280-9807,Admin
PTG09740,"Rahmi Novitasari, S.Pt",2(Sg4omw#K,086 998 6347,Kasir
PTG09741,"Nadia Riyanti, S.Kom",1zxKLA3z^p,081 338 6858,Admin
PTG09742,Tina Puspita,(tZ5AiImiy,+62-070-995-6631,Admin
PTG09743,Zalindra Irawan,_6chFNMH_r,+62-0822-901-9928,Petugas Loket
PTG09744,Harjasa Rahmawati,#&6CwzSfm9,(0770) 938-4945,Supervisor
PTG09745,"dr. Jono Prastuti, S.Gz",4tCZXb9M__,(083) 409 5448,Petugas Loket
PTG09746,Cut Yulia Yuniar,9uClQpgs#$,+62 (199) 850-2277,Kasir
PTG09747,Febi Hassanah,(3_6I5CtT*,0856041464,Supervisor
PTG09748,Galih Siregar,&@8yWsCc8a,+62 (760) 340 9241,Petugas Loket
PTG09749,Yani Dabukke,Or@MM5ce@4,+62 (34) 254-6697,Admin
PTG09750,Hj. Tania Laksita,(701gSCp%J,(0358) 024 1786,Petugas Loket
PTG09751,Banawa Prasetya,*SYRjk6S9J,+62-91-284-3664,Petugas Loket
PTG09752,"KH. Upik Hastuti, S.Gz",M$5DB2GrZc,(097) 880-2114,Supervisor
PTG09753,Ratih Mardhiyah,+a6LeOsyGe,+62 (233) 757-2362,Petugas Loket
PTG09754,Mila Hutagalung,k+xr7IvI#c,(0448) 424-8240,Petugas Loket
PTG09755,Raditya Wijayanti,H*!S5fIsV$,+62-093-079-1355,Petugas Loket
PTG09756,Emil Kusmawati,@AeEsDKUo6,+62-26-806-3241,Kasir
PTG09757,Wulan Utami,!^L7OXRxDT,+62 (046) 404 5249,Admin
PTG09758,"Tgk. Julia Anggraini, S.I.Kom",10NhTUoE^#,+62 (045) 322-1101,Kasir
PTG09759,Aswani Kurniawan,N9x$uk^7(z,086 184 3679,Admin
PTG09760,Tari Prasetyo,Es1dBmuu^0,+62-704-597-1205,Kasir
PTG09761,Usyi Mahendra,$ZR+4F+f42,(027) 961-5834,Kasir
PTG09762,R.A. Puput Usamah,#_4Unkbqxe,+62 (030) 146-8723,Supervisor
PTG09763,Farhunnisa Megantara,wmct2E)%(1,+62 (59) 808-4927,Petugas Loket
PTG09764,Yessi Yuliarti,w)PH0V+iln,+62 (009) 252 1051,Admin
PTG09765,"Jarwi Palastri, S.Pd",0Vwt2Dnr_i,+62-0056-267-0301,Kasir
PTG09766,Yuliana Gunawan,_rwWB0uW%0,+62 (089) 372-3509,Petugas Loket
PTG09767,Siska Maryati,0^idwC96!z,+62 (016) 212-9412,Supervisor
PTG09768,"Tgk. Eman Latupono, S.Kom",o%1@KnCljx,(0387) 731 1091,Kasir
PTG09769,"R. Sadina Saragih, S.Gz",j093XCNE$S,+62 (0297) 751-5262,Kasir
PTG09770,Martana Salahudin,_0N)PSmSLo,+62 (215) 729-5048,Supervisor
PTG09771,"Hj. Safina Nuraini, S.Gz",_(0dYrpA%@,(0267) 474 2935,Kasir
PTG09772,"Natalia Hutagalung, M.Farm",&FS3mChBY3,0860592866,Kasir
PTG09773,Irwan Gunawan,^L9Iu^9LX7,+62 (64) 404-8830,Supervisor
PTG09774,drg. Ikhsan Hariyah,8J57NRxO#w,+62-650-100-9596,Admin
PTG09775,Hesti Simanjuntak,cVB6a1b$z#,(0968) 155 7957,Admin
PTG09776,Pandu Thamrin,QDSe8Scu*6,+62 (77) 824 9320,Petugas Loket
PTG09777,Martana Purnawati,c5G&eMG!#w,0815416717,Admin
PTG09778,Mahfud Sitorus,bM2+7KVq0#,+62-630-134-4453,Admin
PTG09779,Heru Waluyo,F)n6Yq@RYu,+62-87-755-4005,Kasir
PTG09780,Unjani Tarihoran,&Ll9T2td*2,(0078) 573 1274,Admin
PTG09781,Alika Uyainah,^i7jGggK$B,0824282197,Kasir
PTG09782,Malika Simbolon,h*6EEjs7VS,+62 (449) 145-1286,Kasir
PTG09783,Najwa Rahmawati,*w5BawGisK,+62 (0609) 674-2948,Kasir
PTG09784,Zelaya Wibowo,C#1Bv6AfIg,+62 (108) 997 0509,Supervisor
PTG09785,Intan Nashiruddin,%ytHZD%7!9,(0205) 048 1275,Supervisor
PTG09786,Victoria Kuswandari,Ku1RUIwm(M,0871609002,Admin
PTG09787,"Cut Oliva Utami, S.H.",%aJCiK6z91,+62 (386) 740 0914,Petugas Loket
PTG09788,Asirwada Tarihoran,@_it9Unzhl,(026) 271-5770,Petugas Loket
PTG09789,Maida Yuliarti,!0O5Mrhq$E,+62 (007) 121-0424,Kasir
PTG09790,Rendy Padmasari,gqMsApPt(7,+62-224-865-5230,Petugas Loket
PTG09791,Elvina Salahudin,$QZ8SLZbi!,+62-061-371-2538,Admin
PTG09792,Galang Irawan,+BIv38pz0x,080 505 3416,Admin
PTG09793,"drg. Malika Astuti, S.E.",sHZTg%M4+0,+62 (250) 039 5239,Supervisor
PTG09794,"Kani Damanik, S.Farm",_0PM99@a@^,(044) 399-6805,Petugas Loket
PTG09795,Bancar Maryadi,W5EGmg*A_X,(059) 655 4626,Kasir
PTG09796,"Ami Mardhiyah, S.H.",@aN%3OHn1x,+62 (43) 529-9147,Kasir
PTG09797,Irsad Kuswoyo,^cDa8zXSr6,088 362 6802,Kasir
PTG09798,Lala Mustofa,ebfx0NJr^G,+62-16-918-0631,Admin
PTG09799,Darmanto Maryati,Dgy#RkQ%(9,(084) 110-5193,Petugas Loket
PTG09800,Aditya Mansur,p&m9DMGa&k,086 635 2845,Kasir
PTG09801,R.M. Kawaya Ramadan,6EPOqb8g+2,+62-04-777-1465,Admin
